,AAPL,MSFT,JNJ,XOM,BTC
2020-04-07,84.79073897459483,112.0325815120751,96.75045355782962,75.4875442591688,74.08433825884272
2020-04-08,85.44599435314673,112.42563416786022,99.27882115393238,75.86089033786101,74.36481380740956
2020-04-09,88.11709862578698,113.30246642792021,100.43579878604689,77.83913876744208,77.6684307152276
2020-04-10,88.09801944266742,118.80537593431018,98.25341333099836,76.3955085986091,78.47305462251873
2020-04-13,90.89890859660373,118.72787016542819,98.78693875533078,75.39931859448188,78.42201927436275
2020-04-14,86.18171863564096,119.26475533068621,99.82068825181494,74.27185834019892,80.14784230389638
2020-04-15,87.64146890251865,121.8305084978907,102.14680783063761,75.54219204228608,80.52560868359838
2020-04-16,87.83786829545095,124.58515948353717,105.426824950141,76.94032479989008,80.9033289165794
2020-04-17,87.35650386420683,127.60517926187957,103.33917520922125,77.67314341481604,79.17745837390157
2020-04-20,87.56050012873906,129.29908754115078,101.7149778684123,79.55049345290081,79.58735694964402
2020-04-21,84.12362981474764,126.40794723949926,99.2075452756004,77.71599405347777,81.27531472378952
2020-04-22,83.79609969819202,130.60072575220804,98.79281833288329,80.34625163328695,79.95692809033986
2020-04-23,84.43649056095866,127.67175530926534,99.76367190534366,82.83415503105628,82.27487275327367
2020-04-24,86.97447253741743,128.50835120823803,101.78355607677265,84.094264639854,82.16510816030534
2020-04-27,86.11643419636208,126.63399046699854,101.6798365493309,87.13309315155786,80.74731715564577
2020-04-28,84.76700069042565,126.53486556681153,101.08023558990035,84.28972561270123,82.3988130886181
2020-04-29,83.95873539757173,127.43013114741836,101.43757037987837,83.44775868543415,81.96738240265259
2020-04-30,85.53783484892102,128.31285805519204,99.79399182784128,82.26229404982583,83.25347503831554
2020-05-01,86.14301692883487,129.45977164119424,104.01435702609052,83.49043608248665,82.80930337567573
2020-05-04,85.27338559327275,133.70271537475793,100.72196764357177,81.77864713458052,82.75162480197628
2020-05-05,86.19138332079628,134.98234208500557,101.14447731959335,83.05847502862434,83.60985879130243
2020-05-06,86.4018239778107,134.39069656670554,105.28858142514636,85.37669710797822,84.1381009588562
2020-05-07,88.11887876917982,137.04917883693483,105.35554463561161,86.6064680051134,80.82216492113054
2020-05-08,86.92565557918628,140.37802250151108,105.00778908723724,87.14126471815912,79.05014907401721
2020-05-11,86.39947346894598,137.0016283628352,104.30960191040735,85.46314470436931,80.55907410552611
2020-05-12,85.76511444621048,138.7070248240867,103.98542502111083,84.05838534350136,80.38645761743145
2020-05-13,83.29762646302777,140.7215300359725,106.89254237619785,86.20123348565212,79.58463276277703
2020-05-14,83.83259760080036,139.95441897147685,102.2173577856442,87.58795101144405,77.46199279745206
2020-05-15,84.31221273128523,143.87512113560518,105.40333729025645,87.56339219191516,75.82795325101445
2020-05-18,84.36299137453548,143.51527338094542,102.45424223837006,86.87530233887824,72.79969017255998
2020-05-19,84.00936342403267,143.94747379863944,101.95907611283307,83.39888656090706,72.68862591880773
2020-05-20,81.67328020477157,143.52118249771107,101.1347483604847,81.65442801640079,71.8549781231549
2020-05-21,81.02700717861312,143.63766155558153,102.37577947136498,84.81677187560949,70.50182257699934
2020-05-22,80.51213805038584,140.56015258829396,99.1547828367753,82.6870981002959,70.44101697559728
2020-05-25,79.26053295432588,136.58215722874087,100.12089283496266,83.04179238065272,70.9890067118154
2020-05-26,79.04449139151174,141.00606713230357,104.22446701853787,84.75651234198736,73.99638205634751
2020-05-27,79.72277352667169,138.6880363910809,101.4350575704029,82.67163322618283,71.79590218460255
2020-05-28,82.7700743420632,136.00749524449174,101.87063221984853,83.01837537527864,73.49657629528458
2020-05-29,83.10045575016555,130.21795507940413,100.57283667655021,84.6171690462336,74.96371724587632
2020-06-01,83.57005707499454,128.61897821378204,101.47977678351019,84.6806307754525,73.83312534804027
2020-06-02,83.48741311494047,125.2797985566258,101.56937891546296,89.58093469228217,74.17015282491786
2020-06-03,80.32529191900339,129.4566650256803,100.31705506624007,86.63623153488516,73.52838334050763
2020-06-04,80.32285986925565,132.1359444116379,101.34605181110726,88.51403465160476,73.83821515463755
2020-06-05,80.45977855345005,130.38342446869865,105.05399597740721,88.2523840894952,76.1037650715009
2020-06-08,84.46384674060874,136.32222205486707,104.70541885203208,89.65898616136133,77.06359524311685
2020-06-09,84.18112772301608,139.06711222036395,106.26502269755214,90.49515869058425,77.88603083698085
2020-06-10,84.73091019366802,138.23317852721232,103.56956160445472,89.21346454188044,77.2546721531308
2020-06-11,84.7144524519337,131.39227918855488,101.64019246026506,89.66666250492918,75.00029326709941
2020-06-12,82.77673127716888,137.47821865020492,102.65132185655916,86.37965938798267,74.72508987518499
2020-06-15,84.71010238309802,133.7262388112094,105.7495769598419,87.46501549019683,76.56573047644933
2020-06-16,86.02638391797217,129.3924422151106,106.55457097222896,88.03031669486982,74.26543889168876
2020-06-17,87.43038946928529,132.10339614691188,105.94069297507896,89.19876099133828,72.73543811118267
2020-06-18,85.8839426769962,138.61543941768574,105.99216194155672,91.13101724343403,72.9554886125241
2020-06-19,88.33643477209576,142.52237883763047,103.39448964188962,91.84661415199933,71.55524693796653
2020-06-22,85.90391249011094,144.20103341181124,104.69625795969483,92.16456769507944,70.45684034218637
2020-06-23,86.95513085495638,145.98841774240304,106.59614548666228,90.58658433176278,69.89516040951749
2020-06-24,90.8080355318695,148.55318769333599,105.68562182156984,89.34152469854611,68.02110703924427
2020-06-25,89.05446639347393,150.8822895120713,104.74493069911446,91.50668906847925,66.7299006653489
2020-06-26,88.09036678407845,151.8062667736205,105.35429109925016,94.18112836037318,67.70205911593058
2020-06-29,88.30997847349258,152.1985375186998,104.48676228080762,93.77970873322836,65.96567761982891
2020-06-30,87.46489497919075,152.0841051369586,104.4008060062797,93.9128810723618,63.89056609660293
2020-07-01,84.79605514375493,149.8668265934722,108.83725935284147,92.26073866859521,63.1174583277028
2020-07-02,84.95473056717624,149.10048234529089,108.35396597733971,94.47085729439003,64.07300047541462
2020-07-03,83.19225341685758,144.12661903473796,107.63159142751992,95.77534267888267,63.852689553704245
2020-07-06,84.02183397368017,143.91521518571403,106.29148812210644,99.54164565405286,63.29132087141226
2020-07-07,82.5188106834636,141.14170675498073,107.92665930815255,97.84282198651182,63.379117069588574
2020-07-08,85.1180449635939,138.09702801259024,107.58944424578038,97.15203620604238,61.197978712994114
2020-07-09,83.82722420697654,138.66293347921942,106.24592528187935,97.65032107704431,61.83407742372906
2020-07-10,83.32918736053179,142.59264735464546,109.1067116342708,98.96174445622026,62.339181490816586
2020-07-13,84.72664652675637,145.28284759751483,112.2590293030602,98.58436841575906,61.86003197651434
2020-07-14,82.68326973280179,140.79215302435378,110.96709948450155,96.91245424488872,63.13549244181631
2020-07-15,83.10075399019377,138.0759115800416,106.88009254475519,98.66929780836928,61.74335975936468
2020-07-16,85.31479533626263,140.74290632322587,109.08719571922514,100.1417108542166,63.16704925416992
2020-07-17,82.61461067066946,138.04771515253722,107.64805236112673,98.3566365888065,63.39381095847926
2020-07-20,82.96098706279018,137.49653714802136,109.40406250524173,101.07215080720584,62.998800838752025
2020-07-21,83.43367021895128,139.07789059393292,105.14801731219914,103.48817689081578,63.0052599352412
2020-07-22,84.77999408713079,136.45392345621454,107.07768812846162,103.81788297252112,62.90159767617259
2020-07-23,82.72501060508802,136.80972844293868,104.53743717025634,104.03506554522775,64.46820335104232
2020-07-24,80.58167736397147,133.22797999324584,106.11755005250536,105.23991180867809,63.11220607404536
2020-07-27,81.46314673952119,131.6922140545041,106.20090128734232,103.47882066220171,62.1812767499535
2020-07-28,81.98774443319063,132.60031597996857,104.22781721571704,103.59271251346563,63.50114012690319
2020-07-29,82.43948518133722,128.4419866895504,103.43144099584704,99.1850838746141,62.77654774957511
2020-07-30,83.05192516458642,129.637716691499,104.90289485604652,100.97330295078315,63.93858317803346
2020-07-31,81.9639038814366,129.65161956157075,105.17751899709427,97.87040703815421,66.14374304872939
2020-08-03,82.38561422758157,131.14906971898515,106.45944990370866,100.86214845282484,65.64529037984805
2020-08-04,82.90970614921352,131.8019668614349,110.72089517655819,100.24664708855315,66.57267758067647
2020-08-05,81.76662767917134,135.46379567978073,107.31237099372508,99.87239230733836,65.06987623400774
2020-08-06,84.85867278873214,135.8707953064366,110.83696549563695,98.66846276483022,66.08461921802387
2020-08-07,85.70527878097015,134.77185725645623,111.12371388731528,98.14938993808455,66.38123869117041
2020-08-10,83.70611145355068,135.1688884175142,109.1817513156121,100.9830243557402,67.04244665287877
2020-08-11,84.84711550006814,136.70521267500845,106.33142276212581,96.00898702481201,66.21035325220477
2020-08-12,83.23556049282665,136.9071538074498,105.98239966901386,98.50899458200591,64.04384003430924
2020-08-13,84.58744683602859,137.08675324257257,107.98896467918777,99.2242161446657,64.72046584896145
2020-08-14,86.58979339832153,135.23062139349983,107.76748121242115,96.87851271517253,62.081937816632205
2020-08-17,85.2118340471861,133.50534664414187,111.07843216411712,94.84345866467405,61.71894411503095
2020-08-18,86.89626090121344,129.82699325713355,107.91008497128702,98.07077864964175,62.91157860740155
2020-08-19,87.65709141410642,134.43475251457352,107.93794962598705,96.26528212027505,63.184486186604424
2020-08-20,89.1421080116641,131.1576009665947,105.28830299050045,94.0928625156135,65.67817900822762
2020-08-21,92.56836156438004,129.4055840982741,106.10667081869218,96.28017256430596,67.05756414625648
2020-08-24,92.16034222824712,127.61096865389472,108.0418175211876,96.9802312376071,66.21411626592409
2020-08-25,90.81713074222138,129.9588174704989,107.18664105129267,95.20951656730257,66.28339395023903
2020-08-26,89.24687634254462,129.25717065115145,101.65749565439641,95.66961650927978,66.2537378284451
2020-08-27,87.83532938829016,132.54739143680126,102.11281580959191,93.75478399998983,64.19036220781949
2020-08-28,87.74380197212854,130.8282766245063,103.05580428329894,95.86580684062339,63.015166447543955
2020-08-31,88.38635329952885,131.6236972714593,103.94063060824253,97.94872342213917,62.339945192955504
2020-09-01,88.91966029106486,129.49047976699765,106.56156052979526,99.03988434439572,59.83235767457575
2020-09-02,90.43517719126524,135.1107528014238,104.3321782797685,99.80578168012345,59.919106777005815
2020-09-03,90.50391134777686,131.96916184940736,105.8037129285609,103.37121972072627,59.65058308129609
2020-09-04,93.18017368865111,132.85288201937703,108.38004923533262,103.42225683617718,57.684626439909145
2020-09-07,92.73354838171541,134.60329016416836,104.57897106147074,101.02932617764921,58.17980611584366
2020-09-08,97.82493393623406,135.78456620892914,105.299837728052,101.98804177169562,59.04188276869632
2020-09-09,99.0979637424256,135.34927440434205,104.29068655909875,106.29407286509975,59.33949457179253
2020-09-10,97.44866135535108,135.06552629131255,104.17279079142023,104.18996151134732,58.98456348460436
2020-09-11,95.41024487819789,135.25140744486734,104.94924577847067,103.48884065711037,59.711774909296224
2020-09-14,96.37860622634354,134.92138859624046,103.97903499485102,104.40253543102627,60.55397409782096
2020-09-15,95.99605489359345,137.5898074680763,102.62583503215947,104.34218064057725,60.956541240837545
2020-09-16,97.41487753353859,143.74151105566452,102.74724635693705,102.34443777834524,59.98170929843144
2020-09-17,98.38559267714726,142.21068757962942,100.56438945349721,104.69192822849693,60.34351988725296
2020-09-18,98.29147915877027,138.3857804519279,98.4307648254319,109.6020649277436,61.81648185575486
2020-09-21,96.67597275652369,138.2106337389342,99.81740484471207,110.0867942183337,61.10975990915698
2020-09-22,93.79532416242142,145.41060430419267,97.573920761322,108.1513180200131,63.70440617547873
2020-09-23,93.00460153105274,143.146053514497,98.92300218502254,104.85495123211301,63.06655824822644
2020-09-24,94.64408440417284,147.9102885802264,99.88768207559032,105.44837988632914,63.1389675032399
2020-09-25,95.09666057417222,152.94722795574305,96.48988923964113,107.82914562519079,62.3213360631387
2020-09-28,92.77489694839414,151.3303058297583,95.23057141912967,108.90779884066828,62.63078746713996
2020-09-29,93.14262124785375,153.1280586503745,97.55250112062237,108.9570167996239,60.479768529831915
2020-09-30,93.90698197368366,158.19168695194963,95.68697433966229,107.72738968275273,59.849518782095856
2020-10-01,92.29392777809757,157.07128565708373,94.84606905221555,105.42813463241106,58.57218497563517
2020-10-02,92.62383261850296,156.51028872199612,95.76998527449562,107.24097420405454,58.76001232306386
2020-10-05,92.77797482669781,154.76776291063356,97.31837621789636,109.25446986870473,59.95806713001623
2020-10-06,90.70351442371532,151.70411420993202,96.87744828709512,105.93153933553583,60.76271181024965
2020-10-07,91.39791760092663,149.81000477002422,95.76818175149364,109.35278691028991,57.91092408103577
2020-10-08,92.46870731838467,146.21773982837166,98.54042135102918,110.66298906154009,60.30504235585417
2020-10-09,94.51790864036363,146.39052085217338,102.01672967286022,113.81598709419805,60.691332263551615
2020-10-12,96.55723091626905,144.20938046586133,104.06493598079084,110.81778319773821,59.77914258292293
2020-10-13,93.94503074596511,144.9557675861141,104.2945409896618,107.84603998651583,59.99689159967674
2020-10-14,92.22992321715486,140.51752451632035,102.66073421143227,107.57864800375054,60.238306879109786
2020-10-15,93.22607144173908,141.5176727014217,101.00698392856052,108.71421470540692,59.46502927947596
2020-10-16,94.23064939277003,143.94761311329498,102.11303889718528,112.6743709366009,59.73014420248355
2020-10-19,95.24843027644366,138.2797171813104,103.01857369271626,114.32184807098355,59.034321127813314
2020-10-20,102.63538702681159,139.38334577366768,105.95789673826378,113.8241335538715,58.58641357381031
2020-10-21,103.85857609062353,142.87536968002485,107.38928216139966,111.54453390526957,57.81157411510873
2020-10-22,106.26926998760071,139.4902492103523,104.21468250974183,114.34430298396563,56.18398025317883
2020-10-23,108.35002604206063,144.22614511620435,106.4593575909542,112.19530374561131,56.37594571056091
2020-10-26,109.81576623593274,145.50692811778796,104.38752940533533,115.90553188034124,57.06406986856554
2020-10-27,109.17824344563465,143.5279993934863,103.6380869212034,115.30424956485648,57.68022897351342
2020-10-28,110.8900910938126,143.43967491029844,104.20851137912832,119.0299191347292,58.6549386142635
2020-10-29,109.23156297056617,145.1131193642693,108.41992640118005,120.70569682537243,59.06474918574182
2020-10-30,108.76881742095699,145.40626351267858,115.21767918349595,120.43532695348343,58.46497560159407
2020-11-02,107.76735344733524,147.04573656056874,116.67339247870332,119.2444711797735,59.47602663634507
2020-11-03,107.99770431040776,144.4116368963246,116.30424575500797,118.49106582426035,57.89096966248435
2020-11-04,113.05125939182612,144.97299619127597,117.60570340385192,119.56534538496975,56.87710035369764
2020-11-05,108.88585138870168,140.94647416186444,119.7523730703566,119.80963292004154,55.808720819406844
2020-11-06,110.43477481645807,140.70340897530517,119.04423507434556,118.44665120001268,57.042156121292834
2020-11-09,106.92799392231116,138.23010294873436,123.37794844510996,118.1135048078995,58.14625099161228
2020-11-10,105.97220336573476,136.26577040648752,124.00735058465739,118.35818172785393,58.742023569562996
2020-11-11,108.33315934975889,139.70264706797582,125.30383029495067,113.37829888277733,60.03074116949158
2020-11-12,108.52659908046725,142.82167664389164,127.03533939947262,114.47391446136015,59.005076597561036
2020-11-13,106.24158287149947,144.63305003692705,128.16998503248595,112.28810094510662,59.44595677083848
2020-11-16,104.77480369682254,141.54567602696824,130.38460985276893,109.75413488929058,59.32685747605429
2020-11-17,106.25128551341962,140.7207239067278,128.84019583952934,106.1051515751858,60.36137798231634
2020-11-18,104.75236328585528,144.2052439988943,127.46598179112993,102.35137944305617,60.25245680223139
2020-11-19,105.25823044374292,144.686073063098,124.7250699934774,99.62791669865392,59.818707935527414
2020-11-20,105.40679578349159,151.4699097652134,125.88376896350071,98.26496503891504,60.49574626332795
2020-11-23,104.08583708593258,152.73716107293828,127.9078201048896,102.15283633865431,61.586084288902654
2020-11-24,108.60096430853284,153.4001903902598,129.1428286031951,101.12951074751268,60.79366206096874
2020-11-25,110.03214913303228,152.52851999622638,133.53237380383968,101.53959112853053,60.74979861751236
2020-11-26,105.6305493853835,153.01216018753246,133.58419499717974,102.4036552489036,59.49417240997467
2020-11-27,106.0772700941636,152.62207148706568,135.43765340914646,102.72328815941567,56.551518038872416
2020-11-30,104.7262986978527,154.85984278429274,132.54822413807068,102.615544864851,56.80651972713103
2020-12-01,106.56410560799915,157.90036811308846,131.58831068759258,100.21373822077753,57.52671886963528
2020-12-02,104.9283023874657,155.49715779420075,133.48459761368673,103.17190255989925,57.85699910209799
2020-12-03,104.73998453815743,151.43484756029358,135.81818098420317,106.9525268316589,55.63001179057705
2020-12-04,105.85020172627408,145.94925536876792,135.08756895267072,103.4067111124411,55.26747163783491
2020-12-07,107.73593406610675,147.50504911438588,134.96166935970032,101.34058589462396,52.843055935424275
2020-12-08,105.2035009417329,144.32375873024608,130.93205469979407,100.82413330685405,54.317061308323645
2020-12-09,104.55228867060768,138.1816553594134,130.06258939015527,98.92957162923699,53.16439397255592
2020-12-10,103.61143242943795,139.3246348833199,132.443731480786,99.98013552430238,54.5258316113001
2020-12-11,102.30939059295292,146.3410221513739,134.03359932051876,98.57387052216062,55.584581105461
2020-12-14,105.97299623710745,146.39642419444678,135.44273669404157,102.89151658744542,54.611194646147
2020-12-15,106.88432524186126,148.92466342853908,135.64528775053145,105.39290935460042,53.40124545415189
2020-12-16,104.24239279113439,149.24285395385874,135.73227207809765,105.89368172010897,53.80215019538039
2020-12-17,106.20811649978835,149.0223038994606,134.0076004428981,108.12165569094712,52.92052229723622
2020-12-18,110.76902481009954,151.83607295050334,135.94757063737242,110.56715221700925,53.05545337419398
2020-12-21,113.1117127237357,151.03050804963652,137.1601494045671,109.37535443802705,52.56964836624446
2020-12-22,109.73109779789631,151.91371124451828,138.5784370532805,107.6445611068419,50.72323575976686
2020-12-23,108.72325261866007,152.96707425290967,137.18978454515832,107.86661690173356,48.48586627387335
2020-12-24,111.53246826333768,150.99964094943462,131.35004641285133,109.7793856851827,48.72992885018834
2020-12-25,110.00967205316815,154.0711015416423,134.29794262827443,110.13959468077148,48.20700043413416
2020-12-28,111.04116548401855,153.60901224362274,133.07895389568284,106.72086941088148,47.69784791346933
2020-12-29,112.8170114290886,151.36403140059264,130.84914745012256,105.0606673927321,48.38552098873763
2020-12-30,110.78194942268324,153.06387927247133,132.7293945118193,104.95776495806493,49.54526606733343
2020-12-31,110.70545369770248,150.38995131820667,131.75512720232626,104.85140998625914,49.29997268566474
2021-01-01,103.58428699579349,150.54990955156248,134.61404582805616,109.04031226112781,48.988792533059
2021-01-04,101.5138698705931,150.59772722393853,136.3425061944202,106.07226125667147,49.50331499504694
2021-01-05,101.05184339644877,153.94369417188628,138.27466854117296,107.19787727027135,48.18461047384803
2021-01-06,98.58055350421431,155.48220201070035,134.56626441128,110.44407149346904,48.423753639466305
2021-01-07,101.84832397872874,155.4821181785992,137.89528303926897,115.51665669076175,48.98245332301791
2021-01-08,98.9860980927597,158.10281996518316,138.68473499976164,114.64012225309573,49.673331438333875
2021-01-11,98.16442540729876,162.57778605189623,137.72981532330493,115.82419296499458,47.77406892594317
2021-01-12,98.47018909293656,164.4728262377945,138.19365757349738,117.20194573259668,47.070495177666494
2021-01-13,101.35787325366181,164.5891171438055,133.3534655313815,117.71876349132744,46.267224701120355
2021-01-14,98.49783351170913,160.35313235598204,134.510047636349,117.54490417573425,46.382788156758146
2021-01-15,100.83846462059726,157.01742267837423,131.80808644814573,118.62861033545735,46.85194503085429
2021-01-18,100.90952157613926,156.13741946140263,128.30813285192374,112.67998795828483,48.27784687810505
2021-01-19,98.97910496892553,154.3121349236256,124.46566562407789,114.27343959080338,47.824068448120954
2021-01-20,99.94336628712219,153.81225217242468,127.29772844139579,114.61895197163498,47.372061658004164
2021-01-21,100.39123189161981,154.06342734918735,125.75930129344819,114.16626465744635,48.484994364129285
2021-01-22,99.23629727356335,155.7725846864265,129.6797914475649,118.89700001285189,48.7968274851748
2021-01-25,99.42445343132782,155.63083544125976,128.35497890357024,117.35149591204201,50.05837334097261
2021-01-26,98.7079737826907,157.22294400442476,124.03619850046832,116.46414025433789,50.37246761101629
2021-01-27,98.98142911236086,157.50429262261517,121.32842765843664,121.1612631867043,49.23191745685575
2021-01-28,100.3416926353815,151.3601554862626,124.38787348701521,119.20557184340994,47.94388411314788
2021-01-29,103.57473571930326,148.5922765387626,124.06223056707788,117.95363849168665,46.48014558582423
2021-02-01,101.06239482395796,148.23836671852038,122.76382678247708,117.66577163804351,47.11883097191587
2021-02-02,105.42431524301375,144.7260224437447,123.21809769108094,119.70311795551223,48.26249624341769
2021-02-03,101.36107700945722,146.53489143180812,124.51628102402228,120.26046167547328,50.071724159566976
2021-02-04,101.10405553382617,151.09432701805667,127.36122606407069,117.21155748587202,50.941074774397755
2021-02-05,102.34423267191153,154.85283421711543,131.11455943454325,116.02263714203183,52.15127025036023
2021-02-08,102.97056273005526,154.2692159640844,130.23669856444056,114.67131120017915,51.57237411520851
2021-02-09,101.73965361206707,158.94581361904662,126.84781545823596,114.55154608561975,50.40537811958894
2021-02-10,101.36703772566685,159.49788792472944,125.86229631683356,115.58444284839864,51.28755221229182
2021-02-11,100.41824035768265,158.50234685984412,126.5804175098926,116.60899665562894,51.741632456168915
2021-02-12,99.28479004143807,156.6370827984477,124.20384757347504,112.525322180193,51.87869021892959
2021-02-15,101.02148375288876,155.76784195331769,121.88831297049308,114.97599088940306,52.3065560649072
2021-02-16,101.79331917706416,154.6364165678849,122.7873316250146,115.61426595157288,52.67080373409093
2021-02-17,100.43354448482833,155.24078585523247,122.72924744229476,118.87350621192863,54.049532453075244
2021-02-18,102.29076133922817,155.81695886828177,122.87111507732055,119.98901121740492,55.47642452715835
